Tumor_name,Abbr,Samples,TSS_code,Tumor_id
Esophageal carcinoma,ESCA,TCGA-IG-A4QS-01,IG,12
Esophageal carcinoma,ESCA,TCGA-IG-A4QT-01,IG,12
Esophageal carcinoma,ESCA,TCGA-IG-A50L-01,IG,12
Esophageal carcinoma,ESCA,TCGA-IG-A51D-01,IG,12
Esophageal carcinoma,ESCA,TCGA-IG-A5B8-01,IG,12
Esophageal carcinoma,ESCA,TCGA-IG-A5S3-01,IG,12
Esophageal carcinoma,ESCA,TCGA-IG-A625-01,IG,12
Esophageal carcinoma,ESCA,TCGA-IG-A6QS-01,IG,12
Esophageal carcinoma,ESCA,TCGA-IG-A8O2-01,IG,12
Esophageal carcinoma,ESCA,TCGA-IG-A97H-01,IG,12
Esophageal carcinoma,ESCA,TCGA-IG-A97I-01,IG,12
Esophageal carcinoma,ESCA,TCGA-JY-A6F8-01,JY,12
Esophageal carcinoma,ESCA,TCGA-JY-A6FA-01,JY,12
Esophageal carcinoma,ESCA,TCGA-JY-A6FB-01,JY,12
Esophageal carcinoma,ESCA,TCGA-JY-A6FD-01,JY,12
Esophageal carcinoma,ESCA,TCGA-JY-A6FE-01,JY,12
Esophageal carcinoma,ESCA,TCGA-JY-A6FG-01,JY,12
Esophageal carcinoma,ESCA,TCGA-JY-A939-01,JY,12
Esophageal carcinoma,ESCA,TCGA-JY-A93E-01,JY,12
Esophageal carcinoma,ESCA,TCGA-JY-A93F-01,JY,12
Esophageal carcinoma,ESCA,TCGA-L5-A43C-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A43E-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A43H-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A43I-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A43J-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A43M-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OE-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OF-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OG-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OH-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OI-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OJ-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4ON-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OP-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OQ-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OR-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OS-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OT-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OU-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OW-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A4OX-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A88W-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A891-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NE-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NF-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NI-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NJ-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NK-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NL-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NQ-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NS-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NT-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NV-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L5-A8NW-01,L5,12
Esophageal carcinoma,ESCA,TCGA-L7-A56G-01,L7,12
Esophageal carcinoma,ESCA,TCGA-L7-A6VZ-01,L7,12
Esophageal carcinoma,ESCA,TCGA-LN-A49K-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49L-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49M-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49N-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49O-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49P-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49R-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49S-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49U-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49V-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49W-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49X-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A49Y-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A4A1-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A4A2-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A4A3-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A4A4-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A4A5-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A4A6-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A4A8-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A4A9-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A4MQ-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A4MR-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A5U5-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A5U6-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A5U7-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A7HW-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A7HX-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A7HY-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A7HZ-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A8HZ-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A8I0-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A8I1-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A9FO-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A9FP-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A9FQ-01,LN,12
Esophageal carcinoma,ESCA,TCGA-LN-A9FR-01,LN,12
Esophageal carcinoma,ESCA,TCGA-M9-A5M8-01,M9,12
Esophageal carcinoma,ESCA,TCGA-Q9-A6FU-01,Q9,12
Esophageal carcinoma,ESCA,TCGA-Q9-A6FW-01,Q9,12
Esophageal carcinoma,ESCA,TCGA-RE-A7BO-01,RE,12
Esophageal carcinoma,ESCA,TCGA-S8-A6BV-01,S8,12
Esophageal carcinoma,ESCA,TCGA-S8-A6BW-01,S8,12
Esophageal carcinoma,ESCA,TCGA-VR-A8EO-01,VR,12
Esophageal carcinoma,ESCA,TCGA-VR-A8EP-01,VR,12
Esophageal carcinoma,ESCA,TCGA-VR-A8EQ-01,VR,12
Esophageal carcinoma,ESCA,TCGA-VR-A8Q7-01,VR,12
Esophageal carcinoma,ESCA,TCGA-VR-AA4D-01,VR,12
Esophageal carcinoma,ESCA,TCGA-VR-AA7B-01,VR,12
Esophageal carcinoma,ESCA,TCGA-X8-AAAR-01,X8,12
Esophageal carcinoma,ESCA,TCGA-XP-A8T6-01,XP,12
Esophageal carcinoma,ESCA,TCGA-Z6-A8JD-01,Z6,12
Esophageal carcinoma,ESCA,TCGA-Z6-A8JE-01,Z6,12
Esophageal carcinoma,ESCA,TCGA-Z6-A9VB-01,Z6,12
Esophageal carcinoma,ESCA,TCGA-Z6-AAPN-01,Z6,12
Pheochromocytoma and Paraganglioma,PCPG,TCGA-P7-A5NX-01,P7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-P8-A5KC-01,P8,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-P8-A5KD-01,P8,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-P8-A6RX-01,P8,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-P8-A6RY-01,P8,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-PR-A5PF-01,PR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-PR-A5PG-01,PR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-PR-A5PH-01,PR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QR-A6GO-01,QR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QR-A6GT-01,QR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QR-A6GU-01,QR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QR-A6GZ-01,QR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QR-A6H2-01,QR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QR-A70W-01,QR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QT-A5XJ-01,QT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QT-A5XK-01,QT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QT-A5XL-01,QT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QT-A5XM-01,QT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QT-A5XN-01,QT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QT-A5XO-01,QT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QT-A5XP-01,QT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QT-A69Q-01,QT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-QT-A7U0-01,QT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RM-A68T-01,RM,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RM-A68W-01,RM,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RT-A6Y9-01,RT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RT-A6YA-01,RT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RT-A6YC-01,RT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A67V-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A67X-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A680-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A681-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A685-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A686-06,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A688-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A689-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A68A-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A68B-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A68C-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A68D-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A68F-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A68G-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RW-A8AZ-01,RW,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-RX-A8JQ-01,RX,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7WL-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7WM-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7WN-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7WP-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7WQ-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7WR-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7WU-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7WV-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7WW-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7WX-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7X0-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7X1-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-S7-A7X2-01,S7,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-SA-A6C2-01,SA,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-SP-A6QH-01,SP,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-SP-A6QJ-01,SP,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-SR-A6MQ-01,SR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-SR-A6MX-01,SR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-SR-A6MX-05,SR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-SR-A6MX-06,SR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-SR-A6MY-01,SR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-SR-A6MZ-01,SR,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-TT-A6YN-01,TT,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-W2-A7HC-01,W2,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-W2-A7HF-01,W2,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A80Q-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A814-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A815-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A817-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A818-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A819-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A81G-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A81M-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A81P-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A81S-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A81T-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A81V-01,WB,13
Pheochromocytoma and Paraganglioma,PCPG,TCGA-WB-A81W-01,WB,13
Glioblastoma multiforme,GBM,TCGA-18-4721-01,18,14
Glioblastoma multiforme,GBM,TCGA-18-5592-01,18,14
Glioblastoma multiforme,GBM,TCGA-06-0125-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-0125-02,6,14
Glioblastoma multiforme,GBM,TCGA-06-0152-02,6,14
Glioblastoma multiforme,GBM,TCGA-06-0171-02,6,14
Glioblastoma multiforme,GBM,TCGA-06-0190-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-0190-02,6,14
Glioblastoma multiforme,GBM,TCGA-06-0210-02,6,14
Glioblastoma multiforme,GBM,TCGA-06-0221-02,6,14
Glioblastoma multiforme,GBM,TCGA-06-1804-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5408-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5410-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5411-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5412-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5413-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5414-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5415-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5416-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5417-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5418-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5856-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5858-01,6,14
Glioblastoma multiforme,GBM,TCGA-06-5859-01,6,14
Glioblastoma multiforme,GBM,TCGA-12-5295-01,12,14
Glioblastoma multiforme,GBM,TCGA-14-0736-02,14,14
Glioblastoma multiforme,GBM,TCGA-14-1034-02,14,14
Glioblastoma multiforme,GBM,TCGA-19-0957-02,19,14
Glioblastoma multiforme,GBM,TCGA-19-1389-02,19,14
Glioblastoma multiforme,GBM,TCGA-19-4065-01,19,14
Glioblastoma multiforme,GBM,TCGA-19-4065-02,19,14
Glioblastoma multiforme,GBM,TCGA-19-5960-01,19,14
Prostate adenocarcinoma,PRAD,TCGA-2A-A8VL-01,2A,15
Prostate adenocarcinoma,PRAD,TCGA-2A-A8VO-01,2A,15
Prostate adenocarcinoma,PRAD,TCGA-2A-A8VT-01,2A,15
Prostate adenocarcinoma,PRAD,TCGA-2A-A8VV-01,2A,15
Prostate adenocarcinoma,PRAD,TCGA-2A-A8VX-01,2A,15
Prostate adenocarcinoma,PRAD,TCGA-2A-A8W1-01,2A,15
Prostate adenocarcinoma,PRAD,TCGA-2A-A8W3-01,2A,15
Prostate adenocarcinoma,PRAD,TCGA-2A-AAYF-01,2A,15
Prostate adenocarcinoma,PRAD,TCGA-2A-AAYO-01,2A,15
Prostate adenocarcinoma,PRAD,TCGA-2A-AAYU-01,2A,15
Prostate adenocarcinoma,PRAD,TCGA-4L-AA1F-01,4L,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5737-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5738-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5739-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5740-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5741-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5743-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5744-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5745-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5748-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5750-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5751-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5752-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5753-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5754-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5761-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5762-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5763-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5764-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5765-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5766-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5767-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5768-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5769-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5771-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5772-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5788-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5789-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5790-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5791-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5792-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-CH-5794-01,CH,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5494-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5495-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5496-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5497-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5498-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5499-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5501-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5502-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5503-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5504-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5505-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5506-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5507-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5508-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5509-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5510-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5511-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5512-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5514-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5515-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5516-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5517-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5518-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5519-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5521-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5522-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5524-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5525-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5526-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5527-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5530-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5531-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5532-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-5542-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7115-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7125-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7218-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7314-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7315-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7317-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7318-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7321-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7325-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7328-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7330-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7331-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7781-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7782-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7783-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7784-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7785-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7786-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7788-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7789-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7791-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7792-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7793-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7794-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-7797-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-8468-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-8469-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-8470-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-8474-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A46B-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A46D-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A46E-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A46F-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A46G-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A65B-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A65D-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A65E-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A65F-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A65J-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A65M-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A6RA-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A6RC-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A7NF-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A7NG-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A7NH-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A7NJ-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A7NK-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A7NM-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A7NN-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A8FN-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A8FO-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A8FS-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-A8FU-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-AB20-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-EJ-AB27-01,EJ,15
Prostate adenocarcinoma,PRAD,TCGA-FC-7708-01,FC,15
Prostate adenocarcinoma,PRAD,TCGA-FC-7961-01,FC,15
Prostate adenocarcinoma,PRAD,TCGA-FC-A4JI-01,FC,15
Prostate adenocarcinoma,PRAD,TCGA-FC-A5OB-01,FC,15
Prostate adenocarcinoma,PRAD,TCGA-FC-A66V-01,FC,15
Prostate adenocarcinoma,PRAD,TCGA-FC-A6HD-01,FC,15
Prostate adenocarcinoma,PRAD,TCGA-FC-A8O0-01,FC,15
Prostate adenocarcinoma,PRAD,TCGA-G9-6329-01,G9,15
Prostate adenocarcinoma,PRAD,TCGA-G9-6338-01,G9,15
Prostate adenocarcinoma,PRAD,TCGA-G9-6339-01,G9,15
Prostate adenocarcinoma,PRAD,TCGA-G9-6342-01,G9,15
Prostate adenocarcinoma,PRAD,TCGA-G9-6343-01,G9,15
Prostate adenocarcinoma,PRAD,TCGA-G9-6347-01,G9,15
